case_id,asmo,asmo_sent_id,sentence_id,para_id,judge,text,role,align,agree,outcome,ackn
3.36,50,390,355,47,scott,Paragraph ( 3A ) ( b ) ( i ) says that,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,390,356,47.5,scott,""" ... a person",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,N/A,N/A,47.5,scott,...,<separator>,NONE,NONE,NONE,NONE
3.36,50,390,357,47.5,scott,( b ) ceases to be an asylum seeker ?,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,391,358,47.5,scott,"( i ) in the case of a claim for asylum which , on or after 5 February 1996 , is recorded by the Secretary of State as having been determined ( other than on appeal ) or abandoned , on the date on which it is so recorded "" ;",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,391,359,47.5,scott,... .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,393,360,48,scott,"The file entry which led the Home Office to inform the Benefits Agency that the appellant had ceased to be an asylum seeker was contained in a Home Office file note dated 20 November 1999 which said , inter alia , that",FACT,NONE,NONE,NONE,NONE
3.36,50,393,361,48.5,scott,""" for the reasons given in the letter aside , this applicant has failed to establish a well founded fear of persecution .",FACT,NONE,NONE,NONE,NONE
3.36,50,394,362,48.5,scott,Refusal is appropriate .,FACT,NONE,NONE,NONE,NONE
3.36,50,395,363,48.5,scott,Case hereby recorded as determined .,FACT,NONE,NONE,NONE,NONE
3.36,50,396,364,48.5,scott,"Certified under 5 ( 4 ) ( a ) "" .",FACT,NONE,NONE,NONE,NONE
3.36,50,397,365,48.5,scott,"So 20 November 1999 is the date on which , the Home Office contend , it was recorded that the appellant 's asylum claim had been determined .",FACT,NONE,NONE,NONE,NONE
3.36,50,399,366,49,scott,"The "" letter aside "" referred to in the note was a letter , also dated 20 November 1999 , which set out the reasons for the refusal of the appellant 's asylum claim .",FACT,NONE,NONE,NONE,NONE
3.36,50,400,367,49,scott,"The letter was addressed to the appellant but it was not sent to her until much later , nor was any other notification of the refusal of her asylum claim sent to her .",FACT,NONE,NONE,NONE,NONE
3.36,50,401,368,49,scott,This was not an oversight on the part of the Home Office ; it appears to have been departmental policy not to communicate to an asylum seeker that his or her claim for asylum had been refused until an immigration officer had had the opportunity to consider whether the asylum seeker 's request for leave to enter the country should be granted on some other ground than that of refugee status .,FACT,NONE,NONE,NONE,NONE
3.36,50,402,369,49,scott,"Once the immigration officer had reached a decision on the request for leave to enter , the asylum seeker would then be informed of it and at the same time would be sent the letter stating that his or her claim to refugee status had been refused and the reasons for the refusal .",FACT,NONE,NONE,NONE,NONE
3.36,50,404,370,50,scott,In the present case the appellant was not sent the letter refusing her claim for asylum and telling her the reasons for the refusal until 25 April 2000 notwithstanding that the letter had been written as long before as 20 November 1999 and in the intervening period had simply been retained in the Home Office file .,FACT,NONE,NONE,NONE,NONE
3.36,50,406,371,51,scott,"The appellant must , of course , have come to understand in a roundabout way that her asylum claim had been refused but she did not know the reasons for the refusal until she received on 25 April 2000 the "" letter aside "" dated 20 November 1999 .",FACT,NONE,NONE,NONE,NONE
3.36,50,407,372,51,scott,The relevant sequence of events between those two dates is set out in paragraphs 22 and 23 of the opinion of my noble and learned friend Lord Steyn and I need not repeat them .,TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,409,373,52,scott,"The departmental policy that led to the long delay in notifying the appellant that her asylum claim had been refused , and why , has been the subject of adverse comments by the Court of Appeal , cited by Lord Steyn in his opinion , and by Lord Steyn on his own account ( see paragraph 24 of his opinion ) .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,410,374,52,scott,I would wish to associate myself fully with Lord Steyn 's comments .,DISPOSAL,NONE,steyn,NONE,NONE
3.36,50,411,375,52,scott,There seem to have been no practical reasons why the refusal of an asylum claim and the reasons for it could not have been promptly notified to the asylum seeker .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,412,376,52,scott,It is true that the asylum seeker 's request for leave to enter the country had to be dealt with by an immigration officer and that the immigration officer 's role in dealing with the request for leave to enter was a role separate from although complementary to the Secretary of State 's role in deciding whether to allow or refuse the asylum claim .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,413,377,52,scott,But the immigration officer 's role would not be in the least prejudiced or undermined by a prompt notification to the asylum seeker of the fate of the asylum claim .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,414,378,52,scott,"The connection , if there is one , between the immigration officer 's role and the institutional delay by the Home Office in notifying asylum seekers of the fate of their asylum claims does not constitute a practical reason justifying the delay .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,415,379,52,scott,That it was no such thing seems to me to be shown by the fact that the practice has apparently now been abandoned .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,417,380,53,scott,"Be that as it may , the issue for your Lordships on this appeal is whether the un-notified decision of the Secretary of State to refuse the appellant 's asylum claim , "" recorded as determined "" according to the 20 November 1999 note , effectively deprived her as from that date of her status as an asylum seeker for income support purposes , or whether she retained that status until she was notified on 25 April 2000 , by her eventual receipt of the letter of 20 November 1999 , of the refusal of her asylum claim .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,419,381,54,scott,The issue is one of construction of regulation 70 ( 3A ) ( b ) ( i ) of the 1987 Regulations .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,420,382,54,scott,Paragraph ( 3A ) was added to regulation 70 by an amendment made in 1996 .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,421,383,54,scott,"Like any other provision of primary or secondary legislation , paragraph ( 3A ) ( b ) ( i ) must be construed in the context of the statutory scheme of which it forms part .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,422,384,54,scott,"The statutory scheme includes section 11 ( 1 ) of the Asylum and Immigration Act 1996 , cited in paragraph 13 of the opinion of my noble and learned friend Lord Bingham of Cornhill , which makes explicit Parliament 's intention to give power to the Secretary of State to make regulations excluding asylum seekers from entitlement to income support .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,423,385,54,scott,And there is no doubt that paragraph ( 3A ) ( b ) ( i ) was intended to exclude asylum seekers from income support once a particular stage in the progress of their asylum claims had been reached .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,424,386,54,scott,But what was that stage ?,FRAMING,NONE,NONE,NONE,NONE
3.36,50,425,387,54,scott,"At what point are asylum claims to be regarded as "" having been determined "" ?",FRAMING,NONE,NONE,NONE,NONE
3.36,50,427,388,55,scott,The contextual background against which paragraph ( 3A ) ( b ) ( i ) must be construed consists also of the Immigration Rules .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,428,389,55,scott,"The Rules current in 1996 , when paragraph ( 3A ) ( b ) ( i ) was added to regulation 70 , included rule 333 , cited in paragraph 8 of Lord Bingham 's opinion .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,429,390,55,scott,"Rule 333 makes clear that the refusal of an asylum claim is to be notified to the asylum seeker by a "" notice of refusal "" which will inform him or her of the reasons for the refusal .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,430,391,55,scott,Rules 331 and 348 underline the point .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,431,392,55,scott,"It is , indeed , inherent in the concept of a "" refusal "" that it should be communicated to the person to whom it is directed .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,432,393,55,scott,"The communication of a refusal may be either by words or by conduct from which the requisite inference can be drawn , but without communication there will be no more than a non-acceptance , a quite different concept from that of a refusal .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,433,394,55,scott,"The Immigration Rules require a refusal and that the refusal is to be communicated by a "" notice of refusal "" .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,435,395,56,scott,"It has been rightly accepted before your Lordships that , for the purposes of regulation 70 ( 3A ) ( b ) ( i ) , an asylum claim cannot be "" recorded as determined "" until it has actually been "" determined "" .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,436,396,56,scott,"The submissions of counsel for the Secretary of State draw a distinction between the refusal of the asylum claim for the purposes of the Immigration Rules , which requires a notice of the refusal to be sent to the asylum seeker , and the determination of the claim for the purposes of regulation 70 ( 3A ) ( b ) ( i ) , which does not .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,437,397,56,scott,"So the claim can be "" determined "" before it has been "" refused "" .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,438,398,56,scott,"This is an elegant linguistic conceptual distinction but it makes , to my mind , little practical sense and is redolent with unfairness to the asylum seeker .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,440,399,57,scott,My noble and learned friend Lord Steyn has cogently explained why an uncommunicated decision terminating an asylum seeker 's right to income support offends against well-established principles of legality and access to justice .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,441,400,57,scott,I cannot improve on his exposition and agree with it .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,442,401,57,scott,"Parliament can , of course , override these principles .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,443,402,57,scott,But in section 11 ( 1 ) of the 1996 Act Parliament has not done so expressly .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,444,403,57,scott,There is nothing in the empowering provision to suggest a Parliamentary intention that an asylum seeker 's status as an asylum seeker entitled to income support can be terminated not only without the asylum seeker being told the reasons for the termination of the status but without the asylum seeker even being notified of the termination .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,446,404,58,scott,"There are , therefore , two reasons why , in my opinion , this appeal must succeed and the Salem case be overruled .",DISPOSAL,NONE,NONE,1,NONE
3.36,50,447,405,58,scott,"First , I would construe the reference in regulation 70 ( 3A ) ( b ) ( i ) to an asylum claim being "" determined "" in a manner consistent with the Immigration Rules and hold that it cannot be "" determined "" until it has been refused and that that requires notification .",DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,448,406,58,scott,"Second , and alternatively , I consider that section 11 ( 1 ) of the 1996 Act did not empower the Secretary of State to make regulations which have the effect that an asylum seeker can be deprived of that status for income support purposes without notification .",DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,450,407,59,scott,"For these reasons , supplemental to those of my noble and learned friend Lord Steyn with which I am in complete agreement , I would allow this appeal .",DISPOSAL,NONE,self+steyn,3,NONE
3.36,50,N/A,N/A,59.5,scott,Prepared,<prep-date>,NONE,NONE,NONE,NONE
3.36,50,N/A,N/A,59.5,scott,25,<prep-date>,NONE,NONE,NONE,NONE
3.36,50,N/A,N/A,59.5,scott,June,<prep-date>,NONE,NONE,NONE,NONE
3.36,50,N/A,N/A,59.5,scott,2003,<prep-date>,NONE,NONE,NONE,NONE
3.37,58,1,0,0.5,NONE,[2003] UKHL 37,<new-case>,NONE,NONE,NONE,NONE
3.37,58,2,1,0.5,nicholls,LORD NICHOLLS OF BIRKENHEAD,TEXTUAL,NONE,NONE,NONE,NONE
3.37,58,3,2,0.5,nicholls,"My Lords ,",TEXTUAL,NONE,NONE,NONE,NONE
3.37,58,5,3,1,nicholls,I have had the advantage of reading in draft the speeches of all your Lordships .,TEXTUAL,NONE,NONE,NONE,all
3.37,58,6,4,1,nicholls,I too would allow this appeal .,DISPOSAL,NONE,NONE,3,NONE
3.37,58,7,5,1,nicholls,On some of the issues your Lordships have expressed different views .,TEXTUAL,NONE,NONE,NONE,NONE
3.37,58,8,6,1,nicholls,I shall state my own views without repeating the facts .,DISPOSAL,NONE,NONE,NONE,NONE
3.37,58,10,7,2,nicholls,"This case concerns one of the more arcane and unsatisfactory areas of property law : the liability of a lay rector , or lay impropriator , for the repair of the chancel of a church .",FRAMING,NONE,NONE,NONE,NONE
3.37,58,11,8,2,nicholls,The very language is redolent of a society long disappeared .,FRAMING,NONE,NONE,NONE,NONE
3.37,58,12,9,2,nicholls,"The anachronistic , even capricious , nature of this ancient liability was recognised some years ago by the Law Commission : Property Law :",BACKGROUND,NONE,NONE,NONE,NONE
3.37,58,12,10,2,nicholls,Liability for Chancel Repairs ( 1985 ) Law Com No 152 .,BACKGROUND,NONE,NONE,NONE,NONE
3.37,58,13,11,2,nicholls,The commission said ' this relic of the past ' is ' no longer acceptable ' .,BACKGROUND,NONE,NONE,NONE,NONE
